"Id","StationID","BoilerID","PeriodType","PeriodValue","KPD","Production","Consumption"
406,24,"02А",2,279,"91.22995098111473","1086343.209","625.7338888888879"
407,24,"02Б",2,284,"91.36108522666638","1111039.1500000001","627.996926056338"
408,24,"04А",2,273,"91.530823963693","1042963.4350000004","613.9393260073257"
409,24,"04Б",2,272,"91.40040187232883","1025634.2859999995","606.4400110294115"
410,24,"05А",2,282,"88.27769883235038","555343.5929999999","327.40713120567375"
411,24,"05Б",2,285,"88.7498629038922","547304.0769999997","317.6316771929823"
412,24,"06А",2,271,"92.58599012693222","1073863.036","626.2319335793362"
413,24,"06Б",2,258,"91.22012505516895","1065734.9230000004","660.6996240310079"
414,24,"07А",2,190,"91.89513944194992","784151.5540000001","661.1031368421054"
415,24,"07Б",2,194,"92.2858190215106","728089.6529999998","597.5951701030926"
416,24,"08А",2,263,"92.38441933468141","1089747.4089999998","660.1366730038027"
417,24,"08Б",2,263,"91.61028131161808","1053743.5300000003","644.9662319391635"
418,24,"09А",2,260,"89.87414976027445","1008814.391","604.5950923076921"
419,24,"09Б",2,266,"90.3109805253034","1088538.4759999998","631.1092781954892"
420,24,"10А",2,204,"91.27696262549298","797612.9619999995","594.8224558823529"
421,24,"10Б",2,193,"87.7818717869723","724009.5819999995","594.2674093264249"
422,25,"01А",2,305,"88.93124545345711","1941795.3039999986","1021.4370524590169"
423,25,"01Б",2,310,"89.13484404995907","1979021.082000001","1023.2836419354841"
424,25,"02А",2,197,"90.15904324898455","1328244.6269999992","1058.4644517766494"
425,25,"02Б",2,189,"89.10619084777748","1216930.7909999997","1025.5990899470899"
426,25,"03А",2,210,"89.00873871973049","1425292.5980000002","1090.16550952381"
427,25,"03Б",2,221,"89.87764965812889","1421272.5129999993","1020.7342850678735"
428,25,"04А",2,206,"90.1156737130016","1205129.4870000007","926.7697572815534"
429,25,"04Б",2,218,"89.50319700029118","1302420.2529999996","953.0132844036697"
430,25,"05А",2,269,"90.36936974155535","1685674.8559999994","989.6945762081789"
431,25,"05Б",2,260,"89.61201178225433","1611168.521","982.3851269230776"
432,25,"06А",2,223,"89.02851938285303","1461427.887","1050.796426008969"
433,25,"06Б",2,216,"88.56194974161139","1322119.8249999995","985.0205648148154"
434,25,"07",2,159,"89.38269260094499","2996010.2570000007","2974.188320754717"
435,25,"08",2,275,"89.01532243255174","5838709.194999998","3379.1901927272716"
436,25,"09",2,256,"90.12346906389219","5437048.399999999","3336.584800781248"
437,25,"10",2,169,"89.42005908593363","3342863.1649999986","3141.8743550295876"
438,26,"01А",2,259,"80.51671090260571","742490.5069999999","507.88188030888057"
439,26,"01Б",2,259,"80.23056278095218","687773.2750000004","470.44585328185315"
440,26,"02А",2,149,"82.67515792742516","360265.5979999999","422.08458389261745"
441,26,"02Б",2,216,"81.07233177715007","526430.542","434.71943981481496"
442,26,"03А",2,68,"83.19008631117204","176135.79800000004","474.840205882353"
443,26,"03Б",2,7,"82.3518616945792","13616.593000000003","361.998"
444,26,"04А",2,183,"82.30210812325473","487784.6539999999","460.2485737704919"
445,26,"04Б",2,191,"82.2286917049713","532745.9990000002","483.66173298429334"
446,26,"05",2,263,"84.10604929756765","2252935.1869999995","1427.7540570342214"
447,26,"06",2,41,"80.17536542133587","353008.4930000001","1397.5932439024393"
448,26,"07",2,281,"84.51042314297814","2018574.1160000002","1181.8637544483981"
449,26,"08",2,192,"84.34218540044726","1819851.8559999994","1611.39725"
